ID,LID,Height,Width,Dir,LinkID
2724,13585,0.2,0.15,1,292
2725,13586,0.2,0.15,1,6518
2726,13587,0.2,0.15,1,6580
2727,13588,0.2,0.15,1,6581
2728,13589,0.2,0.15,1,6582
2729,13590,0.2,0.15,1,6583
2730,13591,0.2,0.15,1,6584
2731,13592,0.2,0.15,1,6586
2732,13593,0.2,0.15,1,1546
2733,13594,0.2,0.15,1,1547
2734,13595,0.2,0.15,1,1548
2735,13596,0.2,0.15,1,1549
2736,13597,0.2,0.15,1,1550
2737,13598,0.2,0.15,1,1551
2738,13599,0.2,0.15,1,1553
2739,13600,0.2,0.15,1,1554
2740,13601,0.2,0.15,1,1555
2741,13602,0.2,0.15,1,1556
2742,13603,0.2,0.15,1,1557
2743,13604,0.2,0.15,1,1558
2744,13605,0.2,0.15,1,1559
2745,13606,0.2,0.15,1,1560
2746,13607,0.2,0.15,1,628
2747,13608,0.2,0.15,1,627
2748,13609,0.2,0.15,1,626
2749,13610,0.2,0.15,1,625
2750,13611,0.2,0.15,1,624
2751,13612,0.2,0.15,1,623
2752,13613,0.2,0.15,1,622
2753,13614,0.2,0.15,1,621
2754,13615,0.2,0.15,1,620
2755,13616,0.2,0.15,1,619
2756,13617,0.2,0.15,1,618
2757,13618,0.2,0.15,1,617
2758,13619,0.2,0.15,1,616
2759,13620,0.2,0.15,1,615
2760,13621,0.2,0.15,1,614
2761,13622,0.2,0.15,1,613
2762,13623,0.2,0.15,1,612
2763,13624,0.2,0.15,1,611
2764,13625,0.2,0.15,1,610
2765,13626,0.2,0.15,1,609
2766,13627,0.2,0.15,1,608
2767,13628,0.2,0.15,1,607
2768,13629,0.2,0.15,1,606
2769,13630,0.2,0.15,1,605
2770,13631,0.2,0.15,1,604
2771,13632,0.2,0.15,1,603
2772,13633,0.2,0.15,1,602
2773,13634,0.2,0.15,1,601
2774,13635,0.2,0.15,1,600
2775,13636,0.2,0.15,1,599
2776,13637,0.2,0.15,1,598
2777,13638,0.2,0.15,1,597
2778,13639,0.2,0.15,1,596
2779,13640,0.2,0.15,1,595
2780,13641,0.2,0.15,1,594
2781,13642,0.2,0.15,1,593
2782,13643,0.2,0.15,1,592
2783,13644,0.2,0.15,1,591
2784,13645,0.2,0.15,1,590
2785,13646,0.2,0.15,1,590
2786,13647,0.2,0.15,1,589
2787,13648,0.2,0.15,1,588
2788,13649,0.2,0.15,1,587
2789,13650,0.2,0.15,1,586
2790,13651,0.2,0.15,1,585
2791,13652,0.2,0.15,1,584
2792,13653,0.2,0.15,1,583
2793,13654,0.2,0.15,1,582
2794,13655,0.2,0.15,1,581
2795,13656,0.2,0.15,1,580
2796,13657,0.2,0.15,1,579
2797,13658,0.2,0.15,1,578
2798,13659,0.2,0.15,1,577
2799,13660,0.2,0.15,1,576
2800,13661,0.2,0.15,1,575
2801,13662,0.2,0.15,1,574
2802,13663,0.2,0.15,1,573
2803,13664,0.2,0.15,1,572
2804,13665,0.2,0.15,1,571
2805,13666,0.2,0.15,1,570
2806,13667,0.2,0.15,1,569
2807,13668,0.2,0.15,1,568
2808,13669,0.2,0.15,1,567
2809,13670,0.2,0.15,1,566
2810,13671,0.2,0.15,1,565
2811,13672,0.2,0.15,1,564
2812,13673,0.2,0.15,1,563
2813,13674,0.2,0.15,1,562
2814,13675,0.2,0.15,1,561
2815,13676,0.2,0.15,1,560
2816,13677,0.2,0.15,1,559
2817,13678,0.2,0.15,1,558
2818,13679,0.2,0.15,1,557
2819,13680,0.2,0.15,1,556
2820,13681,0.2,0.15,1,555
2821,13682,0.2,0.15,1,554
2822,13683,0.2,0.15,1,802
2823,13684,0.2,0.15,1,801
2824,13685,0.2,0.15,1,799
2825,13686,0.2,0.15,1,798
2826,13687,0.2,0.15,1,797
2827,13688,0.2,0.15,1,796
2828,13689,0.2,0.15,1,795
2829,13690,0.2,0.15,1,794
2830,13691,0.2,0.15,1,793
2831,13692,0.2,0.15,1,792
2832,13693,0.2,0.15,1,791
2833,13694,0.2,0.15,1,790
2834,13695,0.2,0.15,1,789
2835,13696,0.2,0.15,1,788
2836,13697,0.2,0.15,1,787
2837,13698,0.2,0.15,1,786
2838,13699,0.2,0.15,1,786
2839,13700,0.2,0.15,1,1199
2840,13701,0.2,0.15,1,1198
2841,13702,0.2,0.15,1,1199
2842,13703,0.2,0.15,1,1200
2843,13704,0.2,0.15,1,1199
2844,13705,0.2,0.15,1,1200
2845,13706,0.2,0.15,1,1200
2846,13707,0.2,0.15,1,1200
2847,13708,0.2,0.15,1,1642
2848,13709,0.2,0.15,1,1201
2849,13710,0.2,0.15,1,1201
2850,13711,0.2,0.15,1,1643
2851,13712,0.2,0.15,1,1202
2852,13713,0.2,0.15,1,1644
2853,13714,0.2,0.15,1,1203
2854,13715,0.2,0.15,1,1645
2855,13716,0.2,0.15,1,1204
2856,13717,0.2,0.15,1,1204
2857,13718,0.2,0.15,1,1204
2858,13719,0.2,0.15,1,1204
2859,13720,0.2,0.15,1,1647
2860,13721,0.2,0.15,1,1204
2861,13722,0.2,0.15,1,1205
2862,13723,0.2,0.15,1,1204
2863,13724,0.2,0.15,1,1204
2864,13725,0.2,0.15,1,1204
2865,13726,0.2,0.15,1,1204
2866,13727,0.2,0.15,1,1205
2867,13728,0.2,0.15,1,6349
2868,13729,0.2,0.15,1,6352
2869,13730,0.2,0.15,1,1312
2870,13731,0.2,0.15,1,6401
2871,13732,0.2,0.15,1,6402
2872,13733,0.2,0.15,1,6404
2873,13734,0.2,0.15,1,6405
2874,13735,0.2,0.15,1,6406
2875,13736,0.2,0.15,1,1302
2876,13737,0.2,0.15,1,1303
2877,13738,0.2,0.15,1,1745
2878,13739,0.2,0.15,1,1303
2879,13740,0.2,0.15,1,1746
2880,13741,0.2,0.15,1,1304
2881,13742,0.2,0.15,1,1747
2882,13743,0.2,0.15,1,1305
2883,13744,0.2,0.15,1,1306
2884,13745,0.2,0.15,1,1307
2885,13746,0.2,0.15,1,6345
2886,13747,0.2,0.15,1,1308
2887,13748,0.2,0.15,1,6346
2888,13749,0.2,0.15,1,1309
2889,13750,0.2,0.15,1,1310
2890,13751,0.2,0.15,1,6347
2891,13752,0.2,0.15,1,1310
2892,13753,0.2,0.15,1,1311
2893,13754,0.2,0.15,1,1282
2894,13755,0.2,0.15,1,1283
2895,13756,0.2,0.15,1,1284
2896,13757,0.2,0.15,1,1285
2897,13758,0.2,0.15,1,1286
2898,13759,0.2,0.15,1,1287
2899,13760,0.2,0.15,1,1289
2900,13761,0.2,0.15,1,1290
2901,13762,0.2,0.15,1,1290
2902,13763,0.2,0.15,1,1292
2903,13764,0.2,0.15,1,1294
2904,13765,0.2,0.15,1,1295
2905,13766,0.2,0.15,1,1296
2906,13767,0.2,0.15,1,1297
2907,13768,0.2,0.15,1,1298
2908,13769,0.2,0.15,1,1299
2909,13770,0.2,0.15,1,1742
2910,13771,0.2,0.15,1,1300
2911,13772,0.2,0.15,1,1301
2912,13773,0.2,0.15,1,1279
2913,13774,0.2,0.15,1,1280
2914,13775,0.2,0.15,1,1277
2915,13776,0.2,0.15,1,1267
2916,13777,0.2,0.15,1,1709
2917,13778,0.2,0.15,1,1268
2918,13779,0.2,0.15,1,1710
2919,13780,0.2,0.15,1,1268
2920,13781,0.2,0.15,1,1711
2921,13782,0.2,0.15,1,1269
2922,13783,0.2,0.15,1,1270
2923,13784,0.2,0.15,1,1271
2924,13785,0.2,0.15,1,1272
2925,13786,0.2,0.15,1,1273
2926,13787,0.2,0.15,1,1274
2927,13788,0.2,0.15,1,1717
2928,13789,0.2,0.15,1,1275
2929,13790,0.2,0.15,1,1275
2930,13791,0.2,0.15,1,1276
2931,13792,0.2,0.15,1,1264
2932,13793,0.2,0.15,1,1264
2933,13794,0.2,0.15,1,1264
2934,13795,0.2,0.15,1,1707
2935,13796,0.2,0.15,1,1265
2936,13797,0.2,0.15,1,1265
2937,13798,0.2,0.15,1,1266
2938,13799,0.2,0.15,1,1258
2939,13800,0.2,0.15,1,1259
2940,13801,0.2,0.15,1,1260
2941,13802,0.2,0.15,1,1261
2942,13803,0.2,0.15,1,1262
2943,13804,0.2,0.15,1,1254
2944,13805,0.2,0.15,1,1255
2945,13806,0.2,0.15,1,1698
2946,13807,0.2,0.15,1,1256
2947,13808,0.2,0.15,1,1256
2948,13809,0.2,0.15,1,1257
2949,13810,0.2,0.15,1,1247
2950,13811,0.2,0.15,1,1690
2951,13812,0.2,0.15,1,1248
2952,13813,0.2,0.15,1,1249
2953,13814,0.2,0.15,1,1250
2954,13815,0.2,0.15,1,1251
2955,13816,0.2,0.15,1,1252
2956,13817,0.2,0.15,1,1239
2957,13818,0.2,0.15,1,1240
2958,13819,0.2,0.15,1,1241
2959,13820,0.2,0.15,1,1242
2960,13821,0.2,0.15,1,1243
2961,13822,0.2,0.15,1,1244
2962,13823,0.2,0.15,1,1245
2963,13824,0.2,0.15,1,1235
2964,13825,0.2,0.15,1,1236
2965,13826,0.2,0.15,1,1237
2966,13827,0.2,0.15,1,1238
2967,13828,0.2,0.15,1,1206
2968,13829,0.2,0.15,1,1206
2969,13830,0.2,0.15,1,1206
2970,13831,0.2,0.15,1,1206
2971,13832,0.2,0.15,1,1206
2972,13833,0.2,0.15,1,1206
2973,13834,0.2,0.15,1,1206
2974,13835,0.2,0.15,1,1206
2975,13836,0.2,0.15,1,1207
2976,13837,0.2,0.15,1,1648
2977,13838,0.2,0.15,1,1207
2978,13839,0.2,0.15,1,1207
2979,13840,0.2,0.15,1,1207
2980,13841,0.2,0.15,1,1649
2981,13842,0.2,0.15,1,1208
2982,13843,0.2,0.15,1,1209
2983,13844,0.2,0.15,1,1210
2984,13845,0.2,0.15,1,1211
2985,13846,0.2,0.15,1,1212
2986,13847,0.2,0.15,1,1213
2987,13848,0.2,0.15,1,1214
2988,13849,0.2,0.15,1,1215
2989,13850,0.2,0.15,1,1216
2990,13851,0.2,0.15,1,1217
2991,13852,0.2,0.15,1,1218
2992,13853,0.2,0.15,1,1219
2993,13854,0.2,0.15,1,1220
2994,13855,0.2,0.15,1,1221
2995,13856,0.2,0.15,1,1222
2996,13857,0.2,0.15,1,1223
2997,13858,0.2,0.15,1,1224
2998,13859,0.2,0.15,1,1225
2999,13860,0.2,0.15,1,1226
3000,13861,0.2,0.15,1,1227
3001,13862,0.2,0.15,1,1228
3002,13863,0.2,0.15,1,1228
3003,13864,0.2,0.15,1,1229
3004,13865,0.2,0.15,1,1230
3005,13866,0.2,0.15,1,1231
3006,13867,0.2,0.15,1,1233
3007,13868,0.2,0.15,1,1234
3008,13869,0.2,0.15,1,1195
3009,13870,0.2,0.15,1,1638
3010,13871,0.2,0.15,1,1196
3011,13872,0.2,0.15,1,1197
3012,13873,0.2,0.15,1,1195
3013,13874,0.2,0.15,1,1196
3014,13875,0.2,0.15,1,1196
3015,13876,0.2,0.15,1,1186
3016,13877,0.2,0.15,1,1187
3017,13878,0.2,0.15,1,1188
3018,13879,0.2,0.15,1,1189
3019,13880,0.2,0.15,1,1631
3020,13881,0.2,0.15,1,1190
3021,13882,0.2,0.15,1,1191
3022,13883,0.2,0.15,1,1192
3023,13884,0.2,0.15,1,1193
3024,13885,0.2,0.15,1,1183
3025,13886,0.2,0.15,1,1184
3026,13887,0.2,0.15,1,1181
3027,13888,0.2,0.15,1,1180
3028,13889,0.2,0.15,1,1622
3029,13890,0.2,0.15,1,1156
3030,13891,0.2,0.15,1,1157
3031,13892,0.2,0.15,1,1599
3032,13893,0.2,0.15,1,1158
3033,13894,0.2,0.15,1,1158
3034,13895,0.2,0.15,1,1160
3035,13896,0.2,0.15,1,1161
3036,13897,0.2,0.15,1,1162
3037,13898,0.2,0.15,1,1163
3038,13899,0.2,0.15,1,1164
3039,13900,0.2,0.15,1,1165
3040,13901,0.2,0.15,1,1166
3041,13902,0.2,0.15,1,1167
3042,13903,0.2,0.15,1,1168
3043,13904,0.2,0.15,1,1169
3044,13905,0.2,0.15,1,1170
3045,13906,0.2,0.15,1,1171
3046,13907,0.2,0.15,1,1173
3047,13908,0.2,0.15,1,1174
3048,13909,0.2,0.15,1,1175
3049,13910,0.2,0.15,1,1176
3050,13911,0.2,0.15,1,1177
3051,13912,0.2,0.15,1,1178
3052,13913,0.2,0.15,1,1142
3053,13914,0.2,0.15,1,1585
3054,13915,0.2,0.15,1,1143
3055,13916,0.2,0.15,1,1144
3056,13917,0.2,0.15,1,1145
3057,13918,0.2,0.15,1,1146
3058,13919,0.2,0.15,1,1147
3059,13920,0.2,0.15,1,1151
3060,13921,0.2,0.15,1,1154
3061,13922,0.2,0.15,1,1129
3062,13923,0.2,0.15,1,1130
3063,13924,0.2,0.15,1,1131
3064,13925,0.2,0.15,1,1132
3065,13926,0.2,0.15,1,1133
3066,13927,0.2,0.15,1,1134
3067,13928,0.2,0.15,1,1135
3068,13929,0.2,0.15,1,1136
3069,13930,0.2,0.15,1,1137
3070,13931,0.2,0.15,1,1138
3071,13932,0.2,0.15,1,1139
3072,13933,0.2,0.15,1,1140
3073,13934,0.2,0.15,1,1570
3074,13935,0.2,0.15,1,1128
3075,13936,0.2,0.15,1,1121
3076,13937,0.2,0.15,1,1123
3077,13938,0.2,0.15,1,1124
3078,13939,0.2,0.15,1,1125
3079,13940,0.2,0.15,1,1126
3080,13941,0.2,0.15,1,1127
3081,13942,0.2,0.15,1,1111
3082,13943,0.2,0.15,1,1112
3083,13944,0.2,0.15,1,1113
3084,13945,0.2,0.15,1,1114
3085,13946,0.2,0.15,1,1115
3086,13947,0.2,0.15,1,1116
3087,13948,0.2,0.15,1,1117
3088,13949,0.2,0.15,1,1118
3089,13950,0.2,0.15,1,1108
3090,13951,0.2,0.15,1,1109
3091,13952,0.2,0.15,1,1110
3092,13953,0.2,0.15,1,1104
3093,13954,0.2,0.15,1,1546
3094,13955,0.2,0.15,1,1105
3095,13956,0.2,0.15,1,1106
3096,13957,0.2,0.15,1,1082
3097,13958,0.2,0.15,1,1083
3098,13959,0.2,0.15,1,1084
3099,13960,0.2,0.15,1,1085
3100,13961,0.2,0.15,1,1087
3101,13962,0.2,0.15,1,1088
3102,13963,0.2,0.15,1,1089
3103,13964,0.2,0.15,1,1090
3104,13965,0.2,0.15,1,1091
3105,13966,0.2,0.15,1,1092
3106,13967,0.2,0.15,1,1534
3107,13968,0.2,0.15,1,1093
3108,13969,0.2,0.15,1,1095
3109,13970,0.2,0.15,1,1096
3110,13971,0.2,0.15,1,1072
3111,13972,0.2,0.15,1,1073
3112,13973,0.2,0.15,1,1074
3113,13974,0.2,0.15,1,1075
3114,13975,0.2,0.15,1,1076
3115,13976,0.2,0.15,1,1077
3116,13977,0.2,0.15,1,1078
3117,13978,0.2,0.15,1,1079
3118,13979,0.2,0.15,1,1080
3119,13980,0.2,0.15,1,1069
3120,13981,0.2,0.15,1,1070
3121,13982,0.2,0.15,1,1071
3122,13983,0.2,0.15,1,1066
3123,13984,0.2,0.15,1,1508
3124,13985,0.2,0.15,1,1067
3125,13986,0.2,0.15,1,1068
3126,13987,0.2,0.15,1,1061
3127,13988,0.2,0.15,1,1062
3128,13989,0.2,0.15,1,1063
3129,13990,0.2,0.15,1,1064
3130,13991,0.2,0.15,1,1053
3131,13992,0.2,0.15,1,1052
3132,13993,0.2,0.15,1,1053
3133,13994,0.2,0.15,1,1494
3134,13995,0.2,0.15,1,1053
3135,13996,0.2,0.15,1,1053
3136,13997,0.2,0.15,1,1054
3137,13998,0.2,0.15,1,1055
3138,13999,0.2,0.15,1,1056
3139,14000,0.2,0.15,1,1057
3140,14001,0.2,0.15,1,1058
3141,14002,0.2,0.15,1,1059
3142,14003,0.2,0.15,1,1041
3143,14004,0.2,0.15,1,1042
3144,14005,0.2,0.15,1,1043
3145,14006,0.2,0.15,1,1044
3146,14007,0.2,0.15,1,1045
3147,14008,0.2,0.15,1,1046
3148,14009,0.2,0.15,1,1047
3149,14010,0.2,0.15,1,1048
3150,14011,0.2,0.15,1,1049
3151,14012,0.2,0.15,1,1050
3152,14013,0.2,0.15,1,1023
3153,14014,0.2,0.15,1,1024
3154,14015,0.2,0.15,1,1025
3155,14016,0.2,0.15,1,1026
3156,14017,0.2,0.15,1,1027
3157,14018,0.2,0.15,1,1028
3158,14019,0.2,0.15,1,1029
3159,14020,0.2,0.15,1,1030
3160,14021,0.2,0.15,1,1031
3161,14022,0.2,0.15,1,1032
3162,14023,0.2,0.15,1,1033
3163,14024,0.2,0.15,1,1034
3164,14025,0.2,0.15,1,1035
3165,14026,0.2,0.15,1,1037
3166,14027,0.2,0.15,1,1038
3167,14028,0.2,0.15,1,1038
3168,14029,0.2,0.15,1,1461
3169,14030,0.2,0.15,1,1019
3170,14031,0.2,0.15,1,1020
3171,14032,0.2,0.15,1,1021
3172,14033,0.2,0.15,1,6540
3173,14034,0.2,0.15,1,6542
3174,14035,0.2,0.15,1,6543
3175,14036,0.2,0.15,1,6545
3176,14037,0.2,0.15,1,6546
3177,14038,0.2,0.15,1,6548
3178,14039,0.2,0.15,1,2430
3179,14040,0.2,0.15,1,6549
3180,14041,0.2,0.15,1,993
3181,14042,0.2,0.15,1,993
3182,14043,0.2,0.15,1,993
3183,14044,0.2,0.15,1,992
3184,14045,0.2,0.15,1,993
3185,14046,0.2,0.15,1,994
3186,14047,0.2,0.15,1,994
3187,14048,0.2,0.15,1,995
3188,14049,0.2,0.15,1,996
3189,14050,0.2,0.15,1,997
3190,14051,0.2,0.15,1,998
3191,14052,0.2,0.15,1,999
3192,14053,0.2,0.15,1,1000
3193,14054,0.2,0.15,1,1001
3194,14055,0.2,0.15,1,1002
3195,14056,0.2,0.15,1,1004
3196,14057,0.2,0.15,1,1445
3197,14058,0.2,0.15,1,1005
3198,14059,0.2,0.15,1,1006
3199,14060,0.2,0.15,1,1007
3200,14061,0.2,0.15,1,1009
3201,14062,0.2,0.15,1,1450
3202,14063,0.2,0.15,1,1010
3203,14064,0.2,0.15,1,969
3204,14065,0.2,0.15,1,970
3205,14066,0.2,0.15,1,971
3206,14067,0.2,0.15,1,1411
3207,14068,0.2,0.15,1,972
3208,14069,0.2,0.15,1,972
3209,14070,0.2,0.15,1,973
3210,14071,0.2,0.15,1,974
3211,14072,0.2,0.15,1,975
3212,14073,0.2,0.15,1,965
3213,14074,0.2,0.15,1,1405
3214,14075,0.2,0.15,1,966
3215,14076,0.2,0.15,1,967
3216,14077,0.2,0.15,1,954
3217,14078,0.2,0.15,1,955
3218,14079,0.2,0.15,1,956
3219,14080,0.2,0.15,1,957
3220,14081,0.2,0.15,1,958
3221,14082,0.2,0.15,1,959
3222,14083,0.2,0.15,1,960
3223,14084,0.2,0.15,1,961
3224,14085,0.2,0.15,1,1401
3225,14086,0.2,0.15,1,962
3226,14087,0.2,0.15,1,963
3227,14088,0.2,0.15,1,951
3228,14089,0.2,0.15,1,952
3229,14090,0.2,0.15,1,943
3230,14091,0.2,0.15,1,944
3231,14092,0.2,0.15,1,945
3232,14093,0.2,0.15,1,946
3233,14094,0.2,0.15,1,947
3234,14095,0.2,0.15,1,948
3235,14096,0.2,0.15,1,949
3236,14097,0.2,0.15,1,1389
3237,14098,0.2,0.15,1,950
3238,14099,0.2,0.15,1,937
3239,14100,0.2,0.15,1,938
3240,14101,0.2,0.15,1,939
3241,14102,0.2,0.15,1,903
3242,14103,0.2,0.15,1,904
3243,14104,0.2,0.15,1,905
3244,14105,0.2,0.15,1,906
3245,14106,0.2,0.15,1,907
3246,14107,0.2,0.15,1,908
3247,14108,0.2,0.15,1,909
3248,14109,0.2,0.15,1,911
3249,14110,0.2,0.15,1,912
3250,14111,0.2,0.15,1,913
3251,14112,0.2,0.15,1,914
3252,14113,0.2,0.15,1,915
3253,14114,0.2,0.15,1,916
3254,14115,0.2,0.15,1,917
3255,14116,0.2,0.15,1,918
3256,14117,0.2,0.15,1,919
3257,14118,0.2,0.15,1,920
3258,14119,0.2,0.15,1,921
3259,14120,0.2,0.15,1,922
3260,14121,0.2,0.15,1,923
3261,14122,0.2,0.15,1,924
3262,14123,0.2,0.15,1,925
3263,14124,0.2,0.15,1,926
3264,14125,0.2,0.15,1,927
3265,14126,0.2,0.15,1,928
3266,14127,0.2,0.15,1,929
3267,14128,0.2,0.15,1,930
3268,14129,0.2,0.15,1,931
3269,14130,0.2,0.15,1,932
3270,14131,0.2,0.15,1,933
3271,14132,0.2,0.15,1,934
3272,14133,0.2,0.15,1,935
3273,14134,0.2,0.15,1,897
3274,14135,0.2,0.15,1,898
3275,14136,0.2,0.15,1,899
3276,14137,0.2,0.15,1,900
3277,14138,0.2,0.15,1,16426
3278,14139,0.2,0.15,1,874
3279,14140,0.2,0.15,1,875
3280,14141,0.2,0.15,1,876
3281,14142,0.2,0.15,1,877
3282,14143,0.2,0.15,1,878
3283,14144,0.2,0.15,1,879
3284,14145,0.2,0.15,1,880
3285,14146,0.2,0.15,1,881
3286,14147,0.2,0.15,1,882
3287,14148,0.2,0.15,1,883
3288,14149,0.2,0.15,1,884
3289,14150,0.2,0.15,1,885
3290,14151,0.2,0.15,1,886
3291,14152,0.2,0.15,1,887
3292,14153,0.2,0.15,1,888
3293,14154,0.2,0.15,1,1328
3294,14155,0.2,0.15,1,889
3295,14156,0.2,0.15,1,890
3296,14157,0.2,0.15,1,891
3297,14158,0.2,0.15,1,892
3298,14159,0.2,0.15,1,893
3299,14160,0.2,0.15,1,894
3300,14161,0.2,0.15,1,895
3301,14162,0.2,0.15,1,896
3302,14163,0.2,0.15,1,16343
3303,14164,0.2,0.15,1,16510
3304,14165,0.2,0.15,1,16511
3305,14166,0.2,0.15,1,16331
3306,14167,0.2,0.15,1,16401
3307,14168,0.2,0.15,1,16402
3308,14169,0.2,0.15,1,16403
3309,14170,0.2,0.15,1,16404
3310,14171,0.2,0.15,1,16405
3311,14172,0.2,0.15,1,16407
3312,14173,0.2,0.15,1,16408
3313,14174,0.2,0.15,1,16410
3314,14175,0.2,0.15,1,7894
3315,14176,0.2,0.15,1,7895
3316,14177,0.2,0.15,1,7896
3317,14178,0.2,0.15,1,3179
3318,14179,0.2,0.15,1,3179
3319,14180,0.2,0.15,1,3179
3320,14181,0.2,0.15,1,3179
3321,14182,0.2,0.15,1,3179
3322,14183,0.2,0.15,1,3178
3323,14184,0.2,0.15,1,3178
3324,14185,0.2,0.15,1,3178
3325,14186,0.2,0.15,1,3177
3326,14187,0.2,0.15,1,3177
3327,14188,0.2,0.15,1,3176
3328,14189,0.2,0.15,1,3176
3329,14190,0.2,0.15,1,3175
3330,14191,0.2,0.15,1,3175
3331,14192,0.2,0.15,1,3175
3332,14193,0.2,0.15,1,6385
3333,14194,0.2,0.15,1,6385
3334,14195,0.2,0.15,1,6384
3335,14196,0.2,0.15,1,6384
3336,14197,0.2,0.15,1,6384
3337,14198,0.2,0.15,1,3179
3338,14199,0.2,0.15,1,3179
3339,14200,0.2,0.15,1,3179
3340,14201,0.2,0.15,1,3179
3341,14202,0.2,0.15,1,3178
3342,14203,0.2,0.15,1,3178
3343,14204,0.2,0.15,1,3178
3344,14205,0.2,0.15,1,3179
3345,14206,0.2,0.15,1,3179
3346,14207,0.2,0.15,1,3179
3347,14208,0.2,0.15,1,3179
3348,14209,0.2,0.15,1,6384
3349,14210,0.2,0.15,1,6384
3350,14211,0.2,0.15,1,6384
3351,14212,0.2,0.15,1,6384
3352,14213,0.2,0.15,1,6385
3353,14214,0.2,0.15,1,6385
3354,14215,0.2,0.15,1,6384
3355,14216,0.2,0.15,1,6384
3356,14217,0.2,0.15,1,3180
3357,14218,0.2,0.15,1,3180
3358,14219,0.2,0.15,1,3180
3359,14220,0.2,0.15,1,3180
3360,14221,0.2,0.15,1,3180
3361,14222,0.2,0.15,1,3180
3362,14223,0.2,0.15,1,3180
3363,14224,0.2,0.15,1,3180
3364,14225,0.2,0.15,1,3180
3365,14226,0.2,0.15,1,6364
3366,14227,0.2,0.15,1,6364
3367,14228,0.2,0.15,1,6364
3368,14229,0.2,0.15,1,6364
3369,14230,0.2,0.15,1,3180
3370,14231,0.2,0.15,1,6390
3371,14232,0.2,0.15,1,6392
3372,14233,0.2,0.15,1,6555
3373,14234,0.2,0.15,1,6557
3374,14235,0.2,0.15,1,6558
3375,14236,0.2,0.15,1,6560
3376,14237,0.2,0.15,1,6562
3377,14238,0.2,0.15,1,1016
3378,14239,0.2,0.15,1,6577
3379,14240,0.2,0.15,1,6579
3380,14241,0.2,0.15,1,1018
3381,14242,0.2,0.15,1,3960
3382,14243,0.2,0.15,1,3962
3383,14244,0.2,0.15,1,3964
3384,14245,0.2,0.15,1,3966
3385,14246,0.2,0.15,1,3967
3386,14247,0.2,0.15,1,3949
3387,14248,0.2,0.15,1,3950
3388,14249,0.2,0.15,1,3951
3389,14250,0.2,0.15,1,3951
3390,14251,0.2,0.15,1,3952
3391,14252,0.2,0.15,1,3953
3392,14253,0.2,0.15,1,3955
3393,14254,0.2,0.15,1,3956
3394,14255,0.2,0.15,1,3903
3395,14256,0.2,0.15,1,3904
3396,14257,0.2,0.15,1,3904
3397,14258,0.2,0.15,1,3904
3398,14259,0.2,0.15,1,3905
3399,14260,0.2,0.15,1,3906
3400,14261,0.2,0.15,1,3908
3401,14262,0.2,0.15,1,3910
3402,14263,0.2,0.15,1,3912
3403,14264,0.2,0.15,1,3914
3404,14265,0.2,0.15,1,3915
3405,14266,0.2,0.15,1,3918
3406,14267,0.2,0.15,1,3920
3407,14268,0.2,0.15,1,3921
3408,14269,0.2,0.15,1,3924
3409,14270,0.2,0.15,1,3926
3410,14271,0.2,0.15,1,3927
3411,14272,0.2,0.15,1,3928
3412,14273,0.2,0.15,1,3936
3413,14274,0.2,0.15,1,3937
3414,14275,0.2,0.15,1,3939
3415,14276,0.2,0.15,1,3941
3416,14277,0.2,0.15,1,3943
3417,14278,0.2,0.15,1,3945
3418,14279,0.2,0.15,1,3945
3419,14280,0.2,0.15,1,3945
3420,14281,0.2,0.15,1,3946
3421,14282,0.2,0.15,1,4141
3422,14283,0.2,0.15,1,4142
3423,14284,0.2,0.15,1,4144
3424,14285,0.2,0.15,1,4146
3425,14286,0.2,0.15,1,4148
3426,14287,0.2,0.15,1,4150
3427,14288,0.2,0.15,1,4152
3428,14289,0.2,0.15,1,4154
3429,14290,0.2,0.15,1,4156
3430,14291,0.2,0.15,1,4157
3431,14292,0.2,0.15,1,4159
3432,14293,0.2,0.15,1,4160
3433,14294,0.2,0.15,1,4161
3434,14295,0.2,0.15,1,4163
3435,14296,0.2,0.15,1,4164
3436,14297,0.2,0.15,1,4165
3437,14298,0.2,0.15,1,3858
3438,14299,0.2,0.15,1,3858
3439,14300,0.2,0.15,1,3859
3440,14301,0.2,0.15,1,3859
3441,14302,0.2,0.15,1,3859
3442,14303,0.2,0.15,1,3860
3443,14304,0.2,0.15,1,3860
3444,14305,0.2,0.15,1,3833
3445,14306,0.2,0.15,1,3834
3446,14307,0.2,0.15,1,3834
3447,14308,0.2,0.15,1,3835
3448,14309,0.2,0.15,1,3837
3449,14310,0.2,0.15,1,3839
3450,14311,0.2,0.15,1,3841
3451,14312,0.2,0.15,1,3843
3452,14313,0.2,0.15,1,3846
3453,14314,0.2,0.15,1,3848
3454,14315,0.2,0.15,1,3849
3455,14316,0.2,0.15,1,3853
3456,14317,0.2,0.15,1,3859
3457,14318,0.2,0.15,1,3854
3458,14319,0.2,0.15,1,3854
3459,14320,0.2,0.15,1,3854
3460,14321,0.2,0.15,1,3854
3461,14322,0.2,0.15,1,3854
3462,14323,0.2,0.15,1,3809
3463,14324,0.2,0.15,1,3810
3464,14325,0.2,0.15,1,3811
3465,14326,0.2,0.15,1,3811
3466,14327,0.2,0.15,1,3813
3467,14328,0.2,0.15,1,3815
3468,14329,0.2,0.15,1,3817
3469,14330,0.2,0.15,1,3821
